t_hour,line,sequence,direction,timetaken
13,38,8,1,1089999
13,25,27,2,29999
13,25,27,2,14999
13,25,15,1,50000
13,29,11,1,104999
13,25,3,1,40000
13,25,28,2,15001
13,25,28,1,65001
13,25,31,2,220000
13,25,30,1,99999
13,38,3,1,269999
13,25,29,1,15000
13,38,10,1,300000
13,38,3,2,175000
13,38,2,2,95000
13,25,45,2,69999
13,38,1,1,924999
13,38,21,1,125000
13,38,15,1,50008
13,25,52,2,85000
13,38,18,1,165000
13,25,30,1,20000
13,25,7,1,55001
13,25,1,1,800001
13,25,50,2,80001
13,38,5,2,120001
13,25,29,2,50000
13,25,40,1,1105000
13,25,31,1,20000
13,29,12,2,75001
13,25,16,1,80001
13,29,12,1,75005
13,25,17,2,149999
13,25,38,2,124999
13,38,8,2,219999
13,25,46,2,55000
13,29,3,1,140000
13,25,4,1,84999
13,25,40,2,110000
13,38,11,1,180000
13,25,31,1,129999
13,38,19,1,65001
13,25,35,1,530001
13,25,1,1,135000
13,25,39,2,35000
13,38,9,1,130000
13,25,8,1,80000
13,25,47,2,35000
13,25,19,1,25000
13,25,30,2,80000
13,25,17,1,65000
13,25,32,2,120001
13,25,31,1,120001
13,38,6,2,84999
13,25,2,1,89999
13,29,13,1,64996
13,29,13,2,80000
13,25,53,2,105000
13,29,2,1,1150000
13,25,18,2,65000
13,38,11,2,60000
13,38,10,1,35001
13,25,38,1,530000
13,25,54,2,15000
13,38,27,2,199999
13,25,41,2,70000
13,25,3,2,684998
13,29,4,1,85000
13,38,3,2,145000
13,25,17,2,269999
13,29,3,1,235000
13,38,12,1,90000
13,25,5,1,100000
13,25,5,1,54999
13,25,5,1,4999
13,38,16,1,154993
13,38,4,1,175001
13,25,51,2,139999
13,25,48,2,75000
13,25,6,1,10000
13,38,20,1,100000
13,38,8,2,235000
13,29,14,1,65000
13,25,9,1,89999
13,25,38,1,685000
13,38,12,2,60001
13,25,20,1,90001
13,38,22,1,185000
13,38,11,1,195000
13,25,40,2,105000
13,25,42,2,65000
13,29,2,1,275001
13,38,28,2,75000
13,38,4,2,215001
13,29,4,1,60000
13,29,5,1,70000
13,29,1,1,1089999
13,25,49,2,50000
13,38,8,1,85001
13,38,7,2,125000
13,25,18,1,129999
13,29,6,2,79999
13,38,11,1,115000
13,29,6,2,110001
13,25,41,2,50000
13,25,52,2,80000
13,38,12,1,55001
13,25,36,1,165000
13,25,26,1,135000
13,29,14,2,144999
13,29,6,1,45001
13,25,19,1,25001
13,25,32,1,230000
13,25,37,1,480000
13,38,5,1,100000
13,25,55,2,135001
13,38,13,1,105001
13,38,9,1,40000
13,38,21,1,90000
13,29,15,1,90000
13,25,42,2,30000
13,29,5,1,60000
13,25,10,1,95000
13,38,4,2,135001
13,38,17,1,120000
13,25,50,2,75000
13,38,23,1,105000
13,29,3,1,190000
13,29,16,1,45000
13,38,8,1,1605000
13,38,8,1,1030001
13,25,43,2,120000
13,38,14,1,55000
13,25,3,1,210001
13,25,21,1,135000
13,25,18,2,175001
13,25,56,2,59999
13,38,13,2,140000
13,25,19,2,210001
13,25,27,1,75000
13,38,10,1,65000
13,25,20,1,70000
13,29,6,1,60001
13,29,17,1,25000
13,38,5,2,125000
13,38,2,1,335000
13,25,11,1,65000
13,25,53,2,100000
13,29,7,1,85000
13,38,12,1,110000
13,29,7,2,110000
13,29,3,1,155000
13,25,33,2,250000
13,29,7,2,125000
13,25,33,1,105000
13,38,9,1,54999
13,29,15,2,115000
13,38,29,2,170000
13,25,54,2,35000
13,29,4,1,85000
13,38,22,1,124999
13,25,37,1,765001
13,29,7,1,59999
13,25,28,1,70000
13,38,15,1,80000
13,25,32,1,330001
13,25,44,2,85000
13,29,4,1,50000
13,38,10,1,35001
13,25,12,1,65001
13,25,43,2,135000
13,25,22,1,89999
13,38,5,2,129999
13,29,2,1,200000
13,29,8,2,64999
13,29,18,1,79999
13,38,1,1,1365000
13,29,16,2,45000
13,25,41,1,390001
13,25,31,2,315000
13,25,21,1,90000
13,25,37,1,829999
13,38,14,2,104999
13,38,13,1,184999
13,25,34,2,74999
13,29,1,2,1255001
13,29,8,2,75001
13,38,18,1,155000
13,38,30,2,65000
13,25,34,1,74999
13,38,6,2,115000
13,38,6,1,190000
13,29,5,1,55000
12,29,2,1,2905003
13,29,2,1,180004
13,29,6,2,105004
13,29,5,1,70004
13,38,15,2,30004
13,29,8,1,115003
13,38,14,1,30004
13,29,9,2,45004
13,38,11,2,75003
13,25,45,2,64999
13,25,46,2,5000
13,38,26,1,95000
13,38,23,1,80000
13,25,47,2,5000
13,38,16,1,74999
13,38,3,1,135000
13,38,2,2,1010000
13,38,2,2,20000
13,25,48,2,5001
13,38,11,1,150000
13,38,6,2,70001
13,25,13,1,75000
13,38,4,2,105001
13,29,8,1,95001
13,38,8,2,255001
13,29,9,2,55000
13,29,17,2,75001
13,38,2,1,80000
13,25,29,1,99999
13,38,19,1,64999
13,29,6,1,44999
13,38,15,1,49999
13,25,32,1,405002
13,29,6,1,54996
13,25,42,1,94999
13,38,24,1,45000
13,25,23,1,105000
13,25,46,2,50001
13,25,22,1,99999
13,38,13,1,175000
13,38,4,1,60000
13,25,44,2,130000
13,25,30,1,45001
13,25,52,2,40000
13,25,19,2,225000
13,38,20,1,45001
13,25,35,1,110001
13,25,55,2,175000
13,29,9,1,64999
13,38,17,1,80000
13,29,9,1,94996
13,38,11,1,154999
13,25,24,1,45000
13,38,3,1,65000
13,29,10,2,74999
13,38,16,2,109996
13,38,12,2,109996
13,29,18,2,80000
13,38,31,2,135001
13,38,5,1,40001
13,29,3,1,160001
13,25,14,1,95000
13,38,3,2,105000
13,38,14,1,54999
13,25,32,2,159999
13,25,47,2,65000
13,38,7,1,130000
13,29,7,1,85001
13,38,12,1,109999
13,29,9,2,500000
13,29,10,2,129997
13,38,5,2,105000
13,38,4,1,30001
13,29,3,1,134996
13,29,7,1,80000
13,25,4,2,0
13,38,16,1,84997
13,25,20,2,269999
13,29,19,1,180001
13,29,6,2,75000
13,38,7,2,155000
13,38,25,1,95001
13,38,7,2,130000
13,29,19,2,40000
13,38,17,2,45000
13,25,34,1,10000
13,29,7,2,164997
13,25,36,1,75000
13,25,53,2,85001
13,25,35,1,10000
13,38,32,2,59999
13,25,25,1,75000
13,38,15,1,60001
13,29,4,1,65000
13,29,20,1,45000
13,38,33,2,15001
13,25,33,1,139998
13,29,1,1,870000
13,25,54,2,24999
13,25,36,1,24999
13,29,2,2,219999
13,38,27,1,195000
13,38,6,2,75000
13,29,10,1,115000
13,25,23,1,150001
13,25,4,1,350000
13,38,5,1,80000
13,25,20,2,125000
13,38,21,1,125000
13,38,17,1,80000
13,38,13,2,105000
13,25,15,1,99999
13,25,48,2,94999
13,38,8,1,95000
13,38,12,1,120001
13,38,11,2,40000
13,29,7,2,85000
13,38,34,2,35000
13,38,4,2,105001
13,29,8,1,100000
13,38,6,1,115000
13,25,24,1,20000
13,25,48,2,10000
13,25,56,2,140001
13,29,8,2,70000
13,29,11,2,105000
13,38,9,1,24999
13,38,26,1,94999
13,25,49,2,30000
13,29,20,2,95000
13,25,42,2,5000
13,25,43,1,195000
13,38,14,2,40001
13,38,1,2,125000
13,29,8,1,125000
13,29,1,2,944999
13,38,8,1,1195001
13,38,8,1,775001
13,38,16,1,85000
13,25,45,2,20000
13,25,21,2,135000
13,29,21,1,89999
13,25,34,1,79999
13,29,11,1,65000
13,38,18,1,180000
13,29,9,2,49999
13,38,7,1,54999
13,29,4,1,155000
13,38,15,2,35000
13,38,28,1,95001
13,25,1,2,714997
13,29,21,2,55000
13,38,10,1,60001
13,38,13,1,175000
13,38,5,2,80000
13,25,5,1,95000
13,38,9,1,44999
13,25,16,1,95001
13,25,31,1,230000
13,29,9,1,85000
13,38,12,2,95000
13,29,8,2,95000
13,38,22,1,105000
13,29,9,1,60000
13,38,19,1,45000
13,25,50,2,80001
13,25,21,2,115000
13,25,55,2,135000
13,38,13,1,110000
13,29,12,2,95000
13,25,41,2,5000
13,25,33,1,394999
13,38,8,2,189999
13,29,5,1,55000
13,29,10,2,60000
13,38,18,1,130000
13,29,22,1,80000
13,38,2,2,95000
13,25,22,2,85001
13,38,17,1,95000
13,29,22,2,60000
13,38,20,1,45000
13,38,7,2,160000
13,38,14,1,65001
13,29,9,2,55000
13,38,10,1,65000
13,38,20,2,130000
13,38,13,2,60000
13,38,8,1,95000
13,38,6,2,84999
13,25,25,1,160000
13,38,16,2,100000
13,29,6,1,50001
13,25,6,1,90000
13,29,23,1,45001
13,25,56,2,70000
13,38,8,2,249999
13,29,23,2,39999
13,38,27,1,160001
13,38,19,1,60001
13,25,34,1,70001
13,29,10,1,95000
13,38,9,1,30001
13,29,13,2,80000
13,25,38,1,480000
13,38,4,2,120000
13,29,12,1,140000
13,38,14,1,84999
13,29,3,2,220000
13,25,17,1,104999
13,25,51,2,89999
13,38,6,1,204999
13,38,11,2,105001
13,25,39,1,1775001
13,38,11,2,130001
13,38,11,1,125000
13,29,11,2,85001
13,29,1,1,850000
13,38,23,1,115005
13,25,41,2,24999
13,25,41,2,9999
13,29,9,2,510000
13,25,26,1,260001
13,25,42,2,5000
13,38,15,1,70000
13,38,17,2,50000
13,29,10,2,70000
13,29,11,1,35000
13,25,4,2,4999
13,38,14,2,75000
13,38,24,1,19995
13,29,2,2,195000
13,29,2,1,265000
13,38,29,1,159999
13,25,7,1,64999
13,29,24,2,60001
13,29,10,1,145000
13,25,13,2,150000
13,38,20,1,64999
13,25,23,2,114999
13,38,1,2,175000
13,29,24,1,80000
13,38,15,2,25000
13,29,7,1,84999
13,29,13,1,65001
13,25,38,2,105000
13,29,9,2,475000
13,38,10,1,74999
13,25,4,2,0
13,25,50,2,5000
13,25,33,2,370001
13,25,22,2,165000
13,38,28,1,89999
13,25,52,2,80000
13,29,12,2,69999
13,38,21,1,135000
13,38,21,2,130000
13,38,18,1,144999
13,38,3,2,155000
13,38,18,2,69999
13,29,25,1,39999
13,38,5,2,109999
13,38,15,1,110000
13,38,25,1,74999
13,38,12,1,99999
13,29,11,1,65000
13,38,7,1,115000
13,38,21,1,65001
13,29,12,1,95000
13,25,37,1,750000
13,29,25,2,80000
13,29,14,1,65000
13,38,7,2,155001
13,25,39,2,65000
13,25,14,2,85000
13,38,19,1,50000
13,38,22,2,60000
13,25,24,2,95000
13,38,12,2,150000
13,29,14,2,160000
13,25,34,2,80000
13,25,8,1,110001
13,29,11,2,130000
13,25,44,1,325000
13,38,8,2,209999
13,38,26,1,50000
13,38,6,2,55000
13,38,16,2,105000
13,29,1,2,1369999
13,38,19,2,80000
13,25,32,1,280000
13,38,11,2,110000
13,29,26,1,80000
13,25,53,2,110000
13,29,8,1,130001
13,29,3,1,150001
13,38,23,2,45001
13,38,11,1,125001
13,25,23,2,120000
13,38,2,2,140000
13,38,16,1,174999
13,38,16,1,90000
13,25,18,1,200001
13,38,29,1,125001
13,25,16,2,55000
13,25,5,2,105001
13,38,20,1,75000
13,25,33,1,45000
13,25,1,2,625000
13,25,54,2,35001
13,38,22,1,109999
13,29,15,2,75000
13,38,24,2,45002
13,25,25,2,90003
13,29,4,1,50000
13,29,2,1,230000
13,29,27,1,65001
13,38,4,2,155000
13,38,22,1,165000
13,29,3,2,210001
13,25,40,2,120000
13,29,12,2,95000
13,38,13,2,100000
13,38,27,1,95001
13,38,8,1,1440000
13,38,8,1,910000
13,38,17,2,99999
13,29,5,1,24999
13,38,12,2,95000
13,29,9,1,90000
13,38,11,1,325001
13,38,17,1,85001
13,25,19,1,85000
13,25,6,2,80000
13,29,26,2,160000
13,38,7,2,125001
13,25,38,1,740001
13,38,18,2,25001
13,29,16,2,65003
13,38,20,2,120004
13,38,17,1,100001
13,38,23,1,70001
13,29,6,1,35001
13,38,1,2,640001
13,38,8,1,190001
13,25,34,1,85000
13,38,13,1,195001
13,38,23,1,60000
13,38,14,2,59999
13,25,24,2,120000
13,25,26,2,79998
13,25,41,2,70000
13,29,9,2,520000
13,25,4,2,0
13,29,13,2,80000
13,38,21,1,120001
13,29,17,2,39997
13,38,1,1,360000
13,38,1,1,330000
13,29,28,1,90000
13,25,9,1,185003
13,38,9,1,35003
13,38,24,1,45000
13,25,7,2,60000
13,25,45,1,190000
13,38,24,1,40000
13,38,12,1,154999
13,29,3,1,124999
13,25,55,2,124999
13,38,15,2,40000
13,29,18,2,19999
13,25,53,2,85000
13,29,15,2,75000
13,38,13,2,90000
13,38,5,2,120000
13,29,10,1,84999
13,38,3,2,175000
13,25,19,2,80000
13,25,54,2,20000
13,38,14,1,74999
13,29,7,1,79999
13,29,3,1,139999
13,25,42,2,65000
13,29,2,2,220000
13,29,19,2,40000
13,38,19,2,104999
13,29,27,2,109999
13,25,25,2,85000
13,38,28,1,145000
13,29,11,1,35000
13,38,1,2,90000
13,29,10,1,725000
13,38,2,2,99999
13,38,14,2,45001
13,25,56,2,60001
13,29,29,1,75000
13,38,10,1,74996
13,25,46,1,70000
13,25,35,1,430000
13,38,21,2,129997
13,38,8,2,299999
13,38,12,1,149999
13,29,4,1,85001
13,29,4,1,55000
13,38,18,1,139999
13,25,27,2,120000
13,29,28,2,50000
13,38,15,1,65003
13,25,37,1,670000
13,29,14,2,119999
13,38,6,2,85000
13,29,16,2,90000
13,38,15,2,44999
13,38,25,1,105000
13,38,22,1,119999
13,25,4,2,5000
13,38,16,2,105000
13,25,10,1,119996
13,25,8,2,115000
13,38,18,1,180000
13,25,20,1,180000
13,25,47,1,55000
13,25,26,2,75000
13,38,1,1,5000
13,29,1,1,625000
13,38,4,2,110000
13,25,20,2,110000
13,25,1,2,229999
13,38,19,1,50000
13,25,28,2,49999
13,29,20,2,95000
13,29,5,1,55000
13,38,29,1,95000
13,29,17,2,50000
13,25,26,1,530000
13,38,2,2,110000
13,38,2,1,180000
13,38,9,1,255001
13,29,18,2,15001
13,38,26,1,70000
13,38,17,2,65000
13,38,11,2,65000
13,25,27,2,50000
13,38,23,1,80000
13,38,13,1,105000
13,29,21,2,50000
13,25,11,1,80000
13,25,21,1,75000
13,38,11,1,125001
13,29,6,1,50000
13,38,13,1,195000
13,29,5,1,109999
13,38,20,2,150001
13,38,20,1,60001
13,38,18,2,25001
13,29,30,1,140000
13,29,19,2,34999
13,38,16,2,100000
13,38,3,2,150001
13,25,43,2,170000
13,29,15,2,105001
13,38,5,2,75000
13,25,9,2,100000
13,38,1,1,35001
13,29,9,2,540000
13,25,48,1,95000
13,29,3,2,185001
13,38,19,1,115000
13,38,24,1,50001
13,25,29,2,95001
13,38,16,1,140001
13,25,27,1,85000
13,38,8,2,305000
13,25,22,1,55000
13,29,22,2,60001
13,38,11,2,60000
13,38,2,1,50000
13,29,6,1,70001
13,29,20,2,65000
13,29,11,1,215000
13,29,7,1,80000
13,38,14,1,80000
13,25,36,1,204999
13,29,23,2,24999
13,25,28,1,34999
13,25,21,2,145000
13,38,14,1,90000
13,38,17,2,75000
13,38,12,1,90000
13,29,16,2,75000
13,25,28,2,105000
13,38,3,2,120000
13,38,4,2,79999
13,38,20,1,54999
13,25,12,1,95000
13,25,10,2,75000
13,38,21,1,89999
13,25,38,2,74999
14,29,17,2,10000
13,38,7,2,190000
13,25,27,1,625000
14,29,18,2,5000
13,38,6,2,90000
13,25,30,2,64999
13,38,19,2,104999
14,29,24,2,30000
13,25,44,2,99999
13,38,10,1,145000
14,38,18,2,40001
13,25,18,2,65001
13,29,13,1,550000
14,29,21,2,55000
13,38,1,2,600000
14,29,19,2,30000
14,25,29,1,55001
13,38,17,1,94997
14,38,15,1,60000
13,38,25,1,104999
13,29,7,1,74999
13,38,27,1,170001
14,25,45,2,40001
14,25,39,2,65000
14,25,13,1,70000
13,38,21,2,159999
14,25,29,2,74999
14,38,15,1,85000
14,25,28,1,64999
13,38,12,2,105000
14,38,13,1,85000
14,29,20,2,45000
14,29,22,2,60000
13,25,49,1,165000
14,29,12,1,115000
14,38,21,1,100000
13,29,2,1,255000
14,29,25,2,80000
14,38,5,2,105000
13,25,39,1,1709999
14,25,11,2,114999
14,38,4,2,120001
14,29,8,1,130001
13,38,31,1,535001
13,38,1,1,810000
14,25,27,1,55000
14,38,26,1,70000
14,25,29,1,55000
14,29,21,2,44999
14,38,22,1,130000
14,25,46,2,74999
14,38,22,2,65000
14,29,23,2,40000
14,38,19,2,104999
14,38,20,2,120001
14,25,30,1,95000
13,25,38,1,650000
14,25,14,1,75000
13,25,23,1,184999
14,38,2,2,115000
13,29,21,1,255000
14,38,14,1,80000
14,25,40,2,100000
14,38,18,1,125000
14,38,6,2,70000
14,38,11,1,149999
14,38,16,1,125000
14,29,8,1,125000
14,29,26,2,80000
14,29,6,2,105000
14,38,13,2,99999
14,25,50,1,90001
14,38,28,1,130000
14,29,13,1,90001
14,38,23,2,55001
14,29,22,2,60001
14,29,24,2,55001
14,38,5,2,75000
14,25,30,1,65001
14,25,19,2,160000
14,38,16,1,125000
14,25,24,1,55000
14,25,24,1,30000
14,38,23,1,70001
14,25,15,1,60001
13,38,31,1,544999
14,25,47,2,75001
14,25,31,1,84999
14,38,24,2,35000
14,38,8,2,220000
14,25,30,2,160001
14,25,41,2,65001
14,29,23,2,45000
14,38,22,1,140000
14,25,12,2,125001
14,38,19,1,70000
14,38,12,1,65000
14,29,3,1,145001
14,29,14,1,65000
14,38,14,2,75001
14,29,25,2,70000
14,25,31,1,70000
14,38,5,1,110000
14,25,25,1,65001
14,38,6,2,75000
14,38,24,1,65000
14,29,27,2,90001
14,29,9,1,100000
14,29,7,2,100000
14,29,24,2,44999
14,38,10,1,75000
14,38,15,2,29999
14,38,20,2,155000
14,38,17,1,100001
14,29,4,1,55000
14,25,16,1,95000
14,38,3,2,145000
13,38,12,2,414999
14,38,20,1,64999
14,38,15,1,149999
14,25,42,2,79999
14,25,48,2,104999
14,29,15,1,64999
14,38,23,1,80000
14,38,25,2,94999
13,29,1,1,1005001
14,38,29,1,135000
14,38,2,1,205000
14,29,28,2,55000
14,29,22,1,175000
14,25,13,2,95000
14,25,40,1,240004
14,25,51,1,164999
14,38,7,2,180000
14,29,5,1,54999
13,29,1,2,1395000
14,29,8,2,80000
14,29,25,2,80001
14,38,25,1,94999
14,25,17,1,64999
13,25,39,1,2379999
14,29,26,2,104999
14,29,16,1,50000
14,29,29,2,44999
14,25,49,2,55000
14,38,16,2,90000
14,29,23,1,45001
14,25,32,2,75000
14,38,26,2,65000
14,25,14,2,49999
14,29,24,1,20000
14,25,20,2,210000
14,38,21,1,100001
14,38,13,1,165000
13,29,8,1,665001
14,38,6,1,150000
14,29,25,1,19999
14,38,21,2,125000
14,38,32,2,89999
13,29,9,2,585000
14,38,33,1,100000
14,25,4,2,0
14,38,17,2,50001
14,25,31,2,195000
14,25,24,1,45001
14,38,7,2,160000
14,38,18,1,135000
14,29,10,1,155001
14,25,50,2,65001
13,38,1,1,869999
14,38,2,1,5000
14,25,32,1,220000
14,29,26,2,84999
14,29,26,1,30000
14,29,2,2,95000
14,29,30,2,90001
14,25,15,2,75001
14,38,14,1,55000
14,38,3,1,139999
14,29,17,1,95000
14,38,22,2,50001
14,25,12,2,105001
14,29,9,2,110001
14,25,26,1,210000
14,29,27,2,110001
14,29,11,1,45000
14,38,26,1,120000
14,29,3,2,215001
14,38,19,1,59999
14,25,43,2,185000
14,38,4,2,199999
14,29,28,2,29999
14,29,27,1,60000
14,38,8,2,155000
14,38,7,1,94999
14,25,18,1,150001
14,38,27,2,130001
14,25,32,2,90000
14,38,33,1,120000
14,25,33,1,75001
14,38,15,2,20000
14,38,2,1,54999
14,29,10,2,54999
14,38,23,2,64999
14,29,31,2,74999
14,38,22,1,134999
14,29,18,1,80000
13,25,38,1,730000
14,29,29,2,40001
14,25,51,2,115000
13,29,1,1,570000
14,25,19,1,39999
14,38,36,2,20000
14,29,27,2,120000
14,29,2,1,244999
14,38,20,1,75000
14,38,12,1,10000
14,29,12,1,89999
13,25,40,1,1199999
14,38,16,1,260000
14,38,3,1,55001
14,25,27,1,105000
14,38,34,1,159999
14,38,4,1,125001
14,25,44,2,100000
14,38,8,2,174999
14,25,13,2,134999
14,29,11,2,80001
14,29,28,2,40001
14,29,13,1,45000
14,38,28,2,104999
14,38,27,1,145001
14,25,32,1,365000
14,38,23,1,90001
14,29,30,2,85000
14,25,33,2,120000
14,38,4,1,59999
14,38,5,2,140000
14,29,6,1,290000
14,25,52,2,94999
14,38,13,1,80000
14,29,32,2,120001
14,25,28,1,75000
14,25,16,2,195000
13,25,38,2,949999
14,38,37,2,95000
14,25,21,2,254999
14,38,8,1,150000
14,25,34,1,144999
14,25,40,1,300000
14,38,20,2,114999
14,38,5,1,79999
14,29,19,1,125000
14,25,14,2,65000
14,25,45,2,70000
14,29,14,1,60000
14,29,29,2,69999
14,38,21,1,110001
14,38,17,1,110001
14,38,34,1,164999
14,38,24,1,55002
14,29,31,2,54999
14,29,12,2,89999
14,38,9,1,40000
14,29,33,2,50000
14,29,3,1,140001
14,29,9,1,590000
14,38,38,2,50001
14,38,28,1,89999
14,25,34,2,90000
14,25,29,1,74999
14,38,39,2,30000
14,25,20,1,185001
14,38,35,1,160000
14,38,11,2,89999
14,25,37,1,755001
14,29,20,1,80000
14,25,15,2,80000
14,29,34,2,44999
14,29,13,2,55000
14,29,6,2,99999
14,29,3,2,300000
14,25,53,2,110000
14,29,15,1,85001
14,29,4,1,54999
14,25,22,2,105000
14,38,10,1,65000
14,29,32,2,80000
14,25,33,1,139999
14,38,25,1,84997
14,25,17,2,120000
14,25,46,2,110000
14,25,54,2,25000
14,25,41,1,429996
14,38,21,2,120001
14,25,32,1,40000
14,25,32,1,10000
14,25,30,1,60000
14,25,54,1,110001
14,25,21,1,60000
14,38,18,1,120000
13,29,1,1,825000
14,25,18,2,30000
14,38,40,2,69999
14,29,35,2,65001
14,29,30,2,140001
14,29,5,1,55000
14,38,29,1,100001
14,29,21,1,70001
14,29,2,1,270000
14,29,33,2,55000
14,38,6,1,155000
14,38,19,1,29999
14,38,1,2,315000
14,38,26,1,65001
14,29,14,1,800000
14,29,30,1,114999
14,38,35,1,155000
14,29,16,1,79999
14,25,47,2,65001
14,38,36,1,105000
14,38,22,1,175000
14,38,31,1,415001
14,25,34,1,90001
14,38,22,2,75000
14,38,41,2,60000
14,38,12,2,125000
14,25,22,1,70000
14,25,42,1,90001
14,25,35,1,215000
13,38,1,1,1464999
14,29,9,1,474999
14,25,55,1,94999
14,29,14,2,140000
14,38,20,1,60000
14,29,3,2,264999
14,38,5,1,255000
14,38,7,1,70000
14,38,16,1,45000
14,25,55,2,120001
14,29,34,2,80000
14,29,31,1,65000
14,38,42,2,40001
14,25,23,2,145001
14,29,31,2,95000
14,25,31,1,125001
14,25,36,1,40000
14,25,20,2,230000
14,29,7,2,180000
14,25,56,2,30000
14,38,23,1,79999
14,25,48,2,89999
14,38,2,2,99999
14,38,37,1,90001
14,25,5,2,130005
14,38,11,1,175005
14,25,16,2,195004
14,25,19,2,140003
14,38,36,1,110001
14,25,41,1,385001
14,38,2,1,70001
14,29,32,1,55001
14,38,13,2,90001
14,29,22,1,140000
14,29,15,2,75001
14,25,25,1,24996
14,29,35,2,65000
14,29,32,2,59999
14,25,43,1,104999
14,29,36,2,164999
14,38,24,1,50000
14,25,29,1,10000
14,38,27,1,159999
14,25,44,1,25001
14,38,17,1,104999
14,29,6,2,19999
14,29,17,1,170000
14,25,49,2,75000
14,25,24,2,99999
14,38,33,2,144999
14,38,21,1,120000
14,25,45,1,9999
14,25,23,1,150000
14,25,6,2,79996
14,29,8,2,90001
14,29,33,2,50001
14,29,23,1,64999
14,29,10,1,140000
14,25,17,2,84996
14,38,38,1,94999
14,38,14,2,74999
14,25,18,2,5000
14,25,42,1,79999
14,38,3,2,100000
14,38,25,1,55000
14,29,16,2,75000
14,25,24,1,94997
14,38,12,1,104996
14,38,6,1,160000
14,25,39,2,400000
14,25,19,2,25000
14,29,33,1,104999
14,38,15,2,35000
14,29,18,1,60000
14,25,7,2,49999
14,29,9,2,49999
14,38,3,1,114999
14,38,11,2,95000
14,29,11,1,45000
14,25,41,1,410000
14,29,15,1,240000
14,29,17,2,39999
14,25,25,2,70001
14,25,21,2,155001
14,25,20,2,25001
14,25,24,1,65000
14,25,50,2,80000
14,29,34,2,69999
14,38,33,1,135000
14,29,24,1,70001
14,29,18,2,15001
14,38,39,1,75000
14,38,10,1,80000
14,38,37,1,159999
14,38,18,1,110001
14,25,21,2,30000
14,25,27,1,65001
14,38,26,1,90000
14,29,19,2,34999
14,29,16,1,54999
14,29,7,2,125000
14,29,25,1,44999
14,25,26,2,64999
14,38,12,2,75000
14,38,7,1,95000
14,25,38,1,404999
14,29,10,2,80000
14,38,4,1,80000
14,38,16,2,85000
14,29,26,1,20000
14,25,40,2,105001
14,38,19,1,50000
14,25,43,1,130001
14,25,32,1,250000
14,25,25,1,85000
14,25,8,2,100001
14,38,22,1,165001
14,25,22,2,94999
14,29,12,1,110000
14,38,28,1,190001
14,25,42,1,115000
14,25,51,2,105000
14,25,49,1,54999
14,38,4,2,160000
14,29,20,2,75001
14,29,17,1,75001
14,29,8,2,75000
14,29,27,1,55000
14,29,19,1,145000
14,29,18,1,9999
14,38,38,1,110001
14,25,20,2,274997
14,25,23,2,45000
14,38,11,1,115000
14,25,22,2,109999
14,25,9,2,54999
14,29,11,2,80000
14,38,17,2,80000
14,25,27,2,90000
14,38,5,1,85000
14,38,23,1,74999
14,25,41,2,89999
14,38,20,1,89999
14,29,20,1,40000
14,25,33,1,89999
14,25,52,2,65000
14,25,26,1,89999
14,25,35,1,399999
14,38,13,2,120000
14,38,34,1,174999
14,29,21,2,75000
14,29,13,1,105000
14,25,44,1,125000
14,29,10,1,585000
14,25,23,2,70001
14,25,10,2,75001
13,25,39,1,1645000
14,25,34,1,45001
14,25,43,1,115001
14,25,28,2,70001
14,38,29,1,120000
14,25,27,1,50001
14,38,24,1,60001
14,29,19,1,95001
13,38,1,1,1604999
14,25,42,2,65000
14,25,50,1,125000
14,25,21,2,99999
14,29,9,2,115000
14,38,5,2,130000
14,38,11,2,60000
14,29,34,1,265001
14,25,24,2,105001
14,38,39,1,110000
14,29,28,1,115001
14,29,12,2,100001
14,38,12,1,110000
14,29,21,1,80000
14,29,6,2,100001
14,38,8,1,190001
14,29,11,1,45000
