"ewr","17","Thursday","middle","9","20","18","260.4240129068462"
"ewr","17","Thursday","south","9","20","19","375.8930995305474"
"ewr","17","Thursday","middle","9","20","19","259.1714390016958"
"ewr","17","Thursday","north","9","20","19","559.0840353201052"
"ewr","17","Thursday","south","9","20","20","386.4816021507785"
"ewr","17","Thursday","north","9","20","20","560.0377775125311"
"ewr","17","Thursday","middle","9","20","20","257.9614885017914"
"ewr","17","Thursday","south","9","20","20","390.3775680988527"
"ewr","17","Thursday","middle","9","20","20","257.9494949494952"
"ewr","17","Thursday","north","9","20","20","567.8174882629031"
"ewr","17","Thursday","south","9","20","21","394.8118753894099"
"ewr","17","Thursday","north","9","20","21","572.8192611164393"
"ewr","17","Thursday","middle","9","20","21","258.3135367571229"
"ewr","17","Thursday","south","9","20","22","401.0825465800238"
"ewr","17","Thursday","north","9","20","22","575.0791161878933"
"ewr","17","Thursday","middle","9","20","22","258.7307692307702"
"ewr","17","Thursday","north","9","20","23","575.1636100386094"
"ewr","17","Thursday","south","9","20","23","399.83917205440576"
"ewr","17","Thursday","middle","9","20","23","278.06277372262747"
"ewr","17","Thursday","south","9","20","24","404.2645244461416"
"ewr","17","Thursday","north","9","20","24","572.163091750873"
"ewr","17","Thursday","middle","9","20","24","303.55626444752687"
"ewr","17","Thursday","south","9","20","25","409.3944530250444"
"ewr","17","Thursday","middle","9","20","25","315.7411027568917"
"ewr","17","Thursday","north","9","20","25","578.0572352985706"
"ewr","17","Thursday","middle","9","20","26","313.85555464140896"
"ewr","17","Thursday","south","9","20","26","417.6249283778428"
"ewr","17","Thursday","north","9","20","26","584.9422178431817"
"ewr","17","Thursday","middle","9","20","27","317.7203832494809"
"ewr","17","Thursday","south","9","20","27","422.44460634913577"
"ewr","17","Thursday","north","9","20","27","589.2345408422116"
"ewr","17","Thursday","middle","9","20","28","327.1566291972907"
"ewr","17","Thursday","north","9","20","28","576.4326625766006"
"ewr","17","Thursday","south","9","20","28","424.6113753434072"
"ewr","17","Thursday","middle","9","20","29","328.6898009882813"
"ewr","17","Thursday","south","9","20","29","428.13002486834426"
"ewr","17","Thursday","north","9","20","29","573.9394935522944"
"ewr","17","Thursday","south","9","20","30","431.94834293948094"
"ewr","17","Thursday","north","9","20","30","567.2160779220766"
"ewr","17","Thursday","middle","9","20","30","325.9631313131314"
"ewr","17","Thursday","south","9","20","31","435.1917919799496"
"ewr","17","Thursday","north","9","20","31","570.2950698291273"
"ewr","17","Thursday","middle","9","20","31","323.4082882882886"
"ewr","17","Thursday","north","9","20","32","564.6735538314956"
"ewr","17","Thursday","south","9","20","32","438.6417997097228"
"ewr","17","Thursday","middle","9","20","32","323.7194508007732"
"ewr","17","Thursday","south","9","20","33","441.6956797235222"
"ewr","17","Thursday","middle","9","20","33","323.64891041162196"
"ewr","17","Thursday","north","9","20","33","561.8865764593587"
"ewr","17","Thursday","south","9","20","34","450.81566310975916"
"ewr","17","Thursday","north","9","20","34","563.1257485029935"
"ewr","17","Thursday","middle","9","20","34","323.8414238946603"
"ewr","17","Thursday","north","9","20","35","564.6023266493817"
"ewr","17","Thursday","middle","9","20","35","321.2214266759587"
"ewr","17","Thursday","south","9","20","35","445.80520716948695"
"ewr","17","Thursday","south","9","20","36","445.8860606920062"
"ewr","17","Thursday","middle","9","20","36","317.6036485046945"
"ewr","17","Thursday","north","9","20","36","554.4184356473495"
"ewr","17","Thursday","middle","9","20","37","320.4866860428809"
"ewr","17","Thursday","north","9","20","37","548.4161920051118"
"ewr","17","Thursday","south","9","20","37","446.97560975608707"
"ewr","17","Thursday","north","9","20","38","547.6516505158589"
"ewr","17","Thursday","middle","9","20","38","325.4133001404549"
"ewr","17","Thursday","north","9","20","39","547.5955199596027"
"ewr","17","Thursday","middle","9","20","39","315.4253928282386"
"ewr","17","Thursday","south","9","20","39","445.2456560068179"
"ewr","17","Thursday","middle","9","20","40","314.0145736305832"
"ewr","17","Thursday","north","9","20","40","548.7483272948047"
"ewr","17","Thursday","south","9","20","40","439.2922514232666"
"ewr","17","Thursday","middle","9","20","41","309.62524140266993"
"ewr","17","Thursday","south","9","20","41","431.83251184473545"
"ewr","17","Thursday","north","9","20","41","544.7594231240901"
"ewr","17","Thursday","middle","9","20","42","308.10349409448855"
"ewr","17","Thursday","north","9","20","42","548.9021048538523"
"ewr","17","Thursday","south","9","20","42","436.39963562319116"
"ewr","17","Thursday","south","9","20","43","431.6024736329308"
"ewr","17","Thursday","north","9","20","43","552.4740074906404"
"ewr","17","Thursday","middle","9","20","43","307.03513363252074"
"ewr","17","Thursday","south","9","20","44","431.01473063973674"
"ewr","17","Thursday","north","9","20","44","548.9151680957763"
"ewr","17","Thursday","middle","9","20","44","303.2166694466315"
"ewr","17","Thursday","north","9","20","45","550.2163765438112"
"ewr","17","Thursday","middle","9","20","45","301.37906588823995"
"ewr","17","Thursday","south","9","20","45","432.78105590064985"
"ewr","17","Thursday","middle","9","20","45","309.35150138604"
"ewr","17","Thursday","north","9","20","45","555.2640147455918"
"ewr","17","Thursday","north","9","20","44","552.3333333335972"
"ewr","17","Thursday","south","9","20","45","433.33511694618267"
"ewr","17","Thursday","middle","9","20","44","302.82575757540263"
"ewr","17","Thursday","south","9","20","44","433.03409091093306"
"ewr","17","Thursday","north","9","20","46","559.1221452246238"
"ewr","17","Thursday","south","9","20","46","433.4365777286739"
"ewr","17","Thursday","middle","9","20","46","311.0182011119057"
"ewr","17","Thursday","middle","9","20","47","312.5002781125427"
"ewr","17","Thursday","south","9","20","47","434.5176390701414"
"ewr","17","Thursday","north","9","20","47","558.878694224459"
"ewr","17","Thursday","north","9","20","48","562.4219675846407"
"ewr","17","Thursday","middle","9","20","48","325.1021652394764"
"ewr","17","Thursday","south","9","20","48","436.0802764619943"
"ewr","17","Thursday","south","9","20","49","438.60765379908895"
"ewr","17","Thursday","north","9","20","49","545.744840865303"
"ewr","17","Thursday","middle","9","20","49","324.8606465997771"
"ewr","17","Thursday","south","9","20","50","441.3788025319784"
"ewr","17","Thursday","north","9","20","50","536.9771604205314"
"ewr","17","Thursday","middle","9","20","50","332.76173901266156"
"ewr","17","Thursday","middle","9","20","51","341.78995998762696"
"ewr","17","Thursday","south","9","20","51","438.88388106412526"
