VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,1/12/2016 7:50,1/12/2016 8:06,1,3.8,-73.98510742,40.76127625,1,N,-73.96109772,40.80665588,2,14.5,0,0.5,0,0,0.3,15.3
2,1/12/2016 7:55,1/12/2016 8:06,4,2.04,-73.96951294,40.78527069,1,N,-73.98451233,40.76128006,1,9.5,0,0.5,1,0,0.3,11.3
2,1/12/2016 7:59,1/12/2016 8:03,1,0.48,-73.98638916,40.73054504,1,N,-73.99248505,40.7305603,1,5,0,0.5,1,0,0.3,6.8
2,1/12/2016 8:05,1/12/2016 8:24,2,2.8,-74.00461578,40.74809647,1,N,-73.97041321,40.75811386,1,14,0,0.5,2.96,0,0.3,17.76
1,1/12/2016 8:06,1/12/2016 8:11,1,1,-73.95966339,40.77091599,1,N,-73.94968414,40.78469086,1,5.5,0,0.5,1.07,0,0.3,7.37
2,1/12/2016 8:11,1/12/2016 8:24,5,2.1,-73.99912262,40.72833633,1,N,-73.98426819,40.74825287,1,10.5,0,0.5,2.82,0,0.3,14.12
2,1/12/2016 8:12,1/12/2016 8:30,2,2.85,-73.98186493,40.74065781,1,N,-73.98200989,40.77123642,1,14.5,0,0.5,1.5,0,0.3,16.8
2,1/12/2016 8:14,1/12/2016 8:16,1,0.32,-74.01464081,40.71802139,1,N,-74.0094986,40.71588135,1,3,0,0.5,1.14,0,0.3,4.94
2,1/12/2016 8:17,1/12/2016 8:23,4,1.14,-73.97180176,40.75738907,1,N,-73.98249817,40.74245834,1,6,0,0.5,1.36,0,0.3,8.16
1,1/12/2016 8:25,1/12/2016 8:38,1,1,-74.00993347,40.71183395,1,N,-74.00879669,40.70427322,1,9.5,0,0.5,2.57,0,0.3,12.87
2,1/12/2016 8:27,1/12/2016 8:51,1,7.48,-73.95362854,40.76697159,1,N,-74.01325226,40.71480179,1,26,0,0.5,6.7,0,0.3,33.5
1,1/12/2016 8:28,1/12/2016 8:36,1,0.9,-73.95494843,40.76930237,1,N,-73.96555328,40.76565933,1,7,0,0.5,1.55,0,0.3,9.35
2,1/12/2016 8:31,1/12/2016 8:34,1,0.71,-73.98079681,40.74792099,1,N,-73.97810364,40.75395203,2,4.5,0,0.5,0,0,0.3,5.3
2,1/12/2016 8:34,1/12/2016 8:47,1,1.71,-73.96838379,40.75403214,1,N,-73.97859192,40.74823761,2,10,0,0.5,0,0,0.3,10.8
1,1/12/2016 8:38,1/12/2016 9:00,1,3.1,-73.95574188,40.77630234,1,N,-73.98813629,40.75463867,1,15.5,0,0.5,2.5,0,0.3,18.8
2,1/12/2016 8:39,1/12/2016 9:05,1,7.09,-73.98724365,40.76852798,1,N,-73.92549133,40.81746674,2,25.5,0,0.5,0,0,0.3,26.3
1,1/12/2016 8:39,1/12/2016 8:47,2,0.8,-73.96434021,40.77052689,1,N,-73.95350647,40.76857758,1,6.5,0,0.5,1.8,0,0.3,9.1
1,1/12/2016 8:48,1/12/2016 8:54,1,0.7,-73.97714233,40.749897,1,N,-73.98455811,40.74258041,2,6,0,0.5,0,0,0.3,6.8
1,1/12/2016 8:54,1/12/2016 9:09,1,1.9,-73.96846771,40.78679276,1,N,-73.97303772,40.76411819,1,11.5,0,0.5,2.46,0,0.3,14.76
2,1/12/2016 8:54,1/12/2016 9:05,6,1.57,-73.96207428,40.76373291,1,N,-73.98532867,40.76854324,2,9,0,0.5,0,0,0.3,9.8
2,1/12/2016 8:54,1/12/2016 9:16,1,9.51,-73.95346832,40.76725006,1,N,-73.86519623,40.77062988,1,28,0,0.5,5,5.54,0.3,39.34
1,1/12/2016 9:05,1/12/2016 9:11,1,0.8,-73.97134399,40.79752731,1,N,-73.97525787,40.7877388,1,6,0,0.5,1.35,0,0.3,8.15
1,1/12/2016 9:08,1/12/2016 9:18,1,1.2,-73.99832153,40.71995544,1,N,-73.99371338,40.73516846,1,8,0,0.5,1,0,0.3,9.8
2,1/12/2016 9:11,1/12/2016 9:28,1,1.69,-73.97035217,40.76042938,1,N,-73.9801712,40.77313995,1,12,0,0.5,1.5,0,0.3,14.3
1,1/12/2016 9:12,1/12/2016 9:20,1,1.2,-73.9847641,40.7451973,1,N,-73.99115753,40.73358154,2,7,0,0.5,0,0,0.3,7.8
1,1/12/2016 9:14,1/12/2016 9:26,1,1.7,-73.99388123,40.74081039,1,N,-73.97612,40.75547409,4,9.5,0,0.5,0,0,0.3,10.3
1,1/12/2016 9:16,1/12/2016 9:34,1,3.6,-74.01599121,40.71444321,1,N,-73.98683167,40.74029541,1,15.5,0,0.5,2.5,0,0.3,18.8
2,1/12/2016 9:18,1/12/2016 9:29,1,4.14,-74.01225281,40.7013092,1,N,-73.97644043,40.73957825,2,14.5,0,0.5,0,0,0.3,15.3
1,1/12/2016 9:23,1/12/2016 9:31,1,0.7,-73.95565033,40.77244568,1,N,-73.95335388,40.7648201,1,6.5,0,0.5,1.45,0,0.3,8.75
1,1/12/2016 9:23,1/12/2016 9:44,1,3.3,-73.95800781,40.78203964,1,N,-73.9855957,40.74148941,1,15.5,0,0.5,2,0,0.3,18.3
1,1/12/2016 9:24,1/12/2016 9:34,1,1.2,-73.98470306,40.73872375,1,N,-73.98132324,40.75143051,1,8,0,0.5,1,0,0.3,9.8
1,1/12/2016 9:31,1/12/2016 9:45,1,2.7,-74.00673676,40.71972275,1,N,-73.99192047,40.69047928,2,12.5,0,0.5,0,0,0.3,13.3
1,1/12/2016 9:32,1/12/2016 9:42,3,1,-73.98382568,40.75534058,1,N,-73.98220825,40.76642609,2,7.5,0,0.5,0,0,0.3,8.3
2,1/12/2016 9:34,1/12/2016 9:37,1,0.45,-73.99192047,40.75075912,1,N,-73.99794006,40.75322342,1,4.5,0,0.5,1.59,0,0.3,6.89
2,1/12/2016 9:35,1/12/2016 9:55,3,3.25,-73.96643829,40.77323151,1,N,-73.98158264,40.73696136,1,15,0,0.5,3.16,0,0.3,18.96
1,1/12/2016 9:38,1/12/2016 9:42,1,0.5,-73.98233795,40.77575684,1,N,-73.98473358,40.76931763,1,4.5,0,0.5,1.05,0,0.3,6.35
2,1/12/2016 9:40,1/12/2016 9:46,5,1.36,-73.97190857,40.74592972,1,N,-73.96890259,40.76087952,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/12/2016 9:42,1/12/2016 9:51,1,0.99,-73.95930481,40.7743988,1,N,-73.96896362,40.76434708,2,7.5,0,0.5,0,0,0.3,8.3
1,1/12/2016 9:43,1/12/2016 9:52,1,1.4,-73.98741913,40.75037384,1,N,-73.97270966,40.76223755,1,7.5,0,0.5,1.66,0,0.3,9.96
1,1/12/2016 9:43,1/12/2016 9:48,1,0.8,-73.99113464,40.75026321,1,N,-73.99071503,40.7417984,2,5.5,0,0.5,0,0,0.3,6.3
2,1/12/2016 9:44,1/12/2016 10:03,3,1.65,-73.98988342,40.75183105,1,N,-73.97763062,40.76644897,2,12.5,0,0.5,0,0,0.3,13.3
1,1/12/2016 9:44,1/12/2016 9:54,1,0.7,-74.00405884,40.74761963,1,N,-73.99198914,40.74272537,1,7.5,0,0.5,1.65,0,0.3,9.95
2,1/12/2016 9:45,1/12/2016 9:51,6,0.97,-73.980896,40.72964096,1,N,-73.98809052,40.73775101,1,5.5,0,0.5,1.26,0,0.3,7.56
1,1/12/2016 9:46,1/12/2016 10:02,1,3,-73.95217896,40.77309036,1,N,-73.98273468,40.76359558,2,13,0,0.5,0,0,0.3,13.8
2,1/12/2016 9:46,1/12/2016 9:58,1,1.39,-73.99925995,40.74319839,1,N,-73.98442078,40.73308563,2,8.5,0,0.5,0,0,0.3,9.3
1,1/12/2016 9:47,1/12/2016 9:58,1,1.6,-73.96891785,40.76457596,1,N,-73.98332977,40.7444458,1,9,0,0.5,1,0,0.3,10.8
2,1/12/2016 9:51,1/12/2016 10:01,1,1.31,-73.9817276,40.77690887,1,N,-73.97058105,40.7656517,1,8.5,0,0.5,2.32,0,0.3,11.62
2,1/12/2016 9:53,1/12/2016 10:01,1,0.64,-74.00156403,40.74107361,1,N,-73.99499512,40.74793625,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/12/2016 9:54,1/12/2016 10:00,2,1.44,-73.991539,40.7501297,1,N,-74.00775146,40.74271011,1,7,0,0.5,1.56,0,0.3,9.36
2,1/12/2016 10:01,1/12/2016 10:14,1,1.91,-73.95233154,40.77819824,1,N,-73.96209717,40.75547409,2,10.5,0,0.5,0,0,0.3,11.3
2,1/12/2016 10:10,1/12/2016 10:18,1,1.77,-73.86334229,40.77008057,1,N,-73.85619354,40.75709152,2,8,0,0.5,0,0,0.3,8.8
1,1/12/2016 10:11,1/12/2016 10:24,1,1.2,-73.99434662,40.75089264,1,N,-73.97926331,40.75416183,1,9,0,0.5,2,0,0.3,11.8
1,1/12/2016 10:12,1/12/2016 10:18,1,0.7,-73.9787674,40.75390625,1,N,-73.97229004,40.76275635,1,5.5,0,0.5,1.26,0,0.3,7.56
1,1/12/2016 10:18,1/12/2016 10:32,4,2.8,-73.98633575,40.75817871,1,N,-73.96209717,40.77933502,2,12,0,0.5,0,0,0.3,12.8
1,1/12/2016 10:18,1/12/2016 10:30,1,2,-73.97531891,40.75232315,1,N,-73.99388123,40.72874832,2,10,0,0.5,0,0,0.3,10.8
1,1/12/2016 10:20,1/12/2016 10:35,1,2.4,-73.98904419,40.76341248,1,N,-73.994133,40.73633957,2,11.5,0,0.5,0,0,0.3,12.3
2,1/12/2016 10:26,1/12/2016 11:04,6,18.37,-73.9865036,40.72220993,1,N,-73.85502625,40.78424835,1,52.5,0,0.5,11.77,5.54,0.3,70.61
2,1/12/2016 10:26,1/12/2016 10:31,3,0.6,-73.95310211,40.77180099,1,N,-73.94658661,40.77653885,2,5,0,0.5,0,0,0.3,5.8
1,1/12/2016 10:27,1/12/2016 10:39,1,3,-73.95628357,40.77389526,1,N,-73.9630661,40.80413055,2,11.5,0,0.5,0,0,0.3,12.3
2,1/12/2016 10:31,1/12/2016 10:49,1,0.86,-73.99623108,40.74829102,1,N,-73.9835434,40.7466507,2,11.5,0,0.5,0,0,0.3,12.3
2,1/12/2016 10:33,1/12/2016 10:44,1,1.59,-73.97889709,40.76245117,1,N,-73.98487854,40.74813843,2,8.5,0,0.5,0,0,0.3,9.3
1,1/12/2016 10:33,1/12/2016 10:40,1,2.3,-74.00800323,40.71242142,1,N,-73.97681427,40.71938705,1,8.5,0,0.5,1.85,0,0.3,11.15
2,1/12/2016 10:34,1/12/2016 10:43,1,1.87,-73.95700836,40.78012085,1,N,-73.98171997,40.77856064,1,8.5,0,0.5,1.86,0,0.3,11.16
2,1/12/2016 10:48,1/12/2016 11:09,5,2.56,-74.00231934,40.74523163,1,N,-73.97359467,40.76041031,1,14,0,0.5,4.44,0,0.3,19.24
2,1/12/2016 10:53,1/12/2016 11:19,4,6.53,-73.95361328,40.77122116,1,N,-74.00156403,40.71482468,1,24.5,0,0.5,4,0,0.3,29.3
1,1/12/2016 10:54,1/12/2016 10:59,1,1.2,-73.96844482,40.78723145,1,N,-73.97888184,40.77560425,1,5.5,0,0.5,1.55,0,0.3,7.85
1,1/12/2016 11:00,1/12/2016 11:34,1,3.8,-73.99465942,40.72603989,1,N,-73.96157837,40.77433395,1,21.5,0,0.5,5.55,0,0.3,27.85
1,1/12/2016 11:04,1/12/2016 11:19,1,1.3,-73.9914856,40.74991989,1,N,-73.98163605,40.75810623,2,10,0,0.5,0,0,0.3,10.8
1,1/12/2016 11:06,1/12/2016 11:11,1,0.5,-74.00571442,40.75083542,1,N,-74.0059967,40.74513626,1,5,0,0.5,1.15,0,0.3,6.95
1,1/12/2016 11:08,1/12/2016 11:15,1,0.6,-73.97951508,40.74938583,1,N,-73.97386169,40.75567627,1,6,0,0.5,1.35,0,0.3,8.15
1,1/12/2016 11:10,1/12/2016 11:26,2,1.6,-73.9896698,40.74737167,1,N,-73.99486542,40.76348114,1,11,0,0.5,2.35,0,0.3,14.15
1,1/12/2016 11:14,1/12/2016 11:32,1,4.9,-73.98589325,40.73529434,1,N,-73.9478302,40.7829895,1,18,0,0.5,3.75,0,0.3,22.55
2,1/12/2016 11:15,1/12/2016 11:23,5,0.84,-73.97409058,40.75162125,1,N,-73.96554565,40.76109314,1,7,0,0.5,1.56,0,0.3,9.36
1,1/12/2016 11:18,1/12/2016 11:36,3,2.9,-73.98347473,40.69429779,1,N,-74.00480652,40.72864532,1,14.5,0,0.5,2,0,0.3,17.3
1,1/12/2016 11:22,1/12/2016 11:25,2,0.5,-73.98088837,40.78259277,1,N,-73.97602081,40.78878784,1,4,0,0.5,0.95,0,0.3,5.75
1,1/12/2016 11:23,1/12/2016 11:54,1,11,-73.97336578,40.7604599,1,N,-73.8657608,40.77105331,1,35.5,0,0.5,6,5.54,0.3,47.84
2,1/12/2016 11:35,1/12/2016 11:51,2,1.87,-73.98226929,40.76812363,1,N,-73.95593262,40.76385498,1,11.5,0,0.5,3.08,0,0.3,15.38
1,1/12/2016 11:40,1/12/2016 11:52,1,0.8,-73.98934174,40.75323868,1,N,-73.98371887,40.74728012,1,8.5,0,0.5,2.3,0,0.3,11.6
2,1/12/2016 11:42,1/12/2016 11:51,3,1.45,-73.99783325,40.73612976,1,N,-74.0022583,40.75043869,2,8,0,0.5,0,0,0.3,8.8
2,1/12/2016 11:43,1/12/2016 11:58,1,1.36,-73.98745728,40.74161911,1,N,-73.98156738,40.75555038,1,10.5,0,0.5,2.26,0,0.3,13.56
2,1/12/2016 11:47,1/12/2016 11:56,1,1.18,-73.98390198,40.74659348,1,N,-73.97758484,40.76111221,2,7.5,0,0.5,0,0,0.3,8.3
1,1/12/2016 11:49,1/12/2016 11:52,1,0.4,-73.98935699,40.75378418,1,N,-73.98381042,40.75546646,1,4,0,0.5,1,0,0.3,5.8
1,1/12/2016 11:51,1/12/2016 12:07,1,2.2,-73.96929932,40.74978638,1,N,-73.96246338,40.77477264,2,12,0,0.5,0,0,0.3,12.8
2,1/12/2016 11:53,1/12/2016 12:18,6,5.06,-73.99748993,40.72241974,1,N,-73.95420074,40.76615906,1,20.5,0,0.5,4.26,0,0.3,25.56
1,1/12/2016 11:55,1/12/2016 12:10,1,1.2,-73.98669434,40.73967743,1,N,-73.97207642,40.74584579,1,10,0,0.5,2.2,0,0.3,13
1,1/12/2016 12:17,1/12/2016 12:28,1,1.4,-73.97390747,40.76388931,1,N,-73.95925903,40.77768326,1,9,0,0.5,0.5,0,0.3,10.3
2,1/12/2016 12:19,1/12/2016 12:51,1,10.1,-73.87286377,40.77421188,1,N,-73.9729538,40.75490189,1,31.5,0,0.5,5,5.54,0.3,42.84
2,1/12/2016 12:23,1/12/2016 12:44,5,2.79,-73.98590851,40.74660873,1,N,-73.97422028,40.77850723,1,14.5,0,0.5,3.06,0,0.3,18.36
1,1/12/2016 12:27,1/12/2016 12:41,1,1.5,-73.97651672,40.7881279,1,N,-73.95616913,40.78449249,2,10,0,0.5,0,0,0.3,10.8
2,1/12/2016 12:29,1/12/2016 12:44,1,3.29,-73.9590683,40.77484512,1,N,-73.99589539,40.76904297,1,13.5,0,0.5,2.86,0,0.3,17.16
2,1/12/2016 12:32,1/12/2016 12:40,1,0.96,-73.97770691,40.75196075,1,N,-73.99286652,40.75941849,1,7,0,0.5,0,0,0.3,7.8
1,1/12/2016 12:32,1/12/2016 12:54,1,3.6,-73.97879028,40.77746582,1,N,-74.00150299,40.75233078,1,18,0,0.5,3.75,0,0.3,22.55
2,1/12/2016 12:38,1/12/2016 12:46,1,0.85,-73.96337891,40.7718811,1,N,-73.95717621,40.78018188,2,6.5,0,0.5,0,0,0.3,7.3
2,1/12/2016 12:40,1/12/2016 13:00,5,2.06,-73.9655838,40.77468109,1,N,-73.96636963,40.754879,2,13,0,0.5,0,0,0.3,13.8
2,1/12/2016 12:45,1/12/2016 13:05,1,3.91,-74.01610565,40.7110405,1,N,-73.99037933,40.74883652,1,16.5,0,0.5,3.46,0,0.3,20.76
1,1/12/2016 12:46,1/12/2016 13:14,1,17,-73.98327637,40.73439026,2,N,-73.78710938,40.64753723,1,52,0,0.5,11.65,5.54,0.3,69.99
1,1/12/2016 12:48,1/12/2016 12:53,2,0.9,-74.01670074,40.70822144,1,N,-74.01036835,40.71854019,1,5.5,0,0.5,1.26,0,0.3,7.56
1,1/12/2016 12:55,1/12/2016 13:05,1,1.5,-73.97016144,40.76230621,1,N,-73.95614624,40.78152847,1,8.5,0,0.5,1.85,0,0.3,11.15
1,1/12/2016 12:58,1/12/2016 13:07,1,0.9,-73.98857117,40.72729874,1,N,-74.00137329,40.72621918,1,7.5,0,0.5,1.75,0,0.3,10.05
2,1/12/2016 13:10,1/12/2016 13:19,1,2.46,-73.94966888,40.74822617,1,N,-73.94424438,40.71669769,2,10,0,0.5,0,0,0.3,10.8
2,1/12/2016 13:10,1/12/2016 13:26,2,1.32,-73.9930954,40.7603302,1,N,-73.98836517,40.74689865,1,10.5,0,0.5,2.26,0,0.3,13.56
1,1/12/2016 13:15,1/12/2016 13:24,1,1.4,-74.00571442,40.72853851,1,N,-74.01161957,40.71370316,2,8.5,0,0.5,0,0,0.3,9.3
1,1/12/2016 13:20,1/12/2016 13:20,1,0,-73.98519135,40.76272202,1,N,-73.98519135,40.76272202,3,2.5,0,0.5,0,0,0.3,3.3
1,1/12/2016 13:23,1/12/2016 13:27,1,1,-73.96460724,40.80693436,1,N,-73.97309113,40.79291916,1,6,0,0.5,1.35,0,0.3,8.15
2,1/12/2016 13:33,1/12/2016 13:47,1,2.59,-73.99692535,40.76290894,1,N,-73.99925995,40.73346329,1,11.5,0,0.5,2.46,0,0.3,14.76
1,1/12/2016 13:33,1/12/2016 13:48,1,1.5,-73.95978546,40.77692032,1,N,-73.97046661,40.75847626,1,10.5,0,0.5,1,0,0.3,12.3
2,1/12/2016 13:41,1/12/2016 13:46,1,0.92,-74.00285339,40.73106766,1,N,-73.99459839,40.74050522,1,5,0,0.5,1,0,0.3,6.8
2,1/12/2016 13:45,1/12/2016 14:09,2,2.23,-73.9907608,40.7421608,1,N,-73.97046661,40.76477814,2,15,0,0.5,0,0,0.3,15.8
1,1/12/2016 13:46,1/12/2016 14:00,1,2.2,-73.99769592,40.76554108,1,N,-73.97950745,40.74448395,1,11,0,0.5,2.35,0,0.3,14.15
2,1/12/2016 13:54,1/12/2016 14:03,1,0.88,-73.98267365,40.7312088,1,N,-73.98686981,40.72106934,1,7,0,0.5,2.34,0,0.3,10.14
2,1/12/2016 13:55,1/12/2016 14:05,1,1.21,-73.96224213,40.77064896,1,N,-73.95204163,40.78085709,2,7.5,0,0.5,0,0,0.3,8.3
2,1/12/2016 14:01,1/12/2016 14:20,2,3.14,-73.95030212,40.78374863,1,N,-73.98381042,40.77064514,1,14.5,0,0.5,3.06,0,0.3,18.36
1,1/12/2016 14:04,1/12/2016 14:11,1,0.8,-73.97731018,40.75326538,1,N,-73.98919678,40.7529335,1,6,0,0.5,1.35,0,0.3,8.15
2,1/12/2016 14:14,1/12/2016 14:25,2,1.73,-74.0025177,40.75008011,1,N,-73.98863983,40.73868179,1,8.5,0,0.5,2,0,0.3,11.3
1,1/12/2016 14:15,1/12/2016 14:21,1,1.3,-73.96669006,40.7892952,1,N,-73.96080017,40.77535629,1,7,0,0.5,1.55,0,0.3,9.35
1,1/12/2016 14:20,1/12/2016 14:26,2,1.2,-73.96677399,40.78913116,1,N,-73.97969055,40.77870178,2,6.5,0,0.5,0,0,0.3,7.3
2,1/12/2016 14:35,1/12/2016 14:54,6,1.91,-73.99170685,40.74977875,1,N,-73.98236847,40.76774979,2,12.5,0,0.5,0,0,0.3,13.3
1,1/12/2016 14:36,1/12/2016 14:59,2,1.7,-73.95444489,40.76399612,1,N,-73.97775269,40.77443695,1,14.5,0,0.5,1.7,0,0.3,17
1,1/12/2016 14:49,1/12/2016 14:59,1,1.1,-73.96895599,40.75039291,1,N,-73.9730835,40.75933838,2,7.5,0,0.5,0,0,0.3,8.3
1,1/12/2016 14:52,1/12/2016 15:14,1,5.8,-73.96659851,40.76406097,1,N,-74.00287628,40.70644379,1,22,0,0.5,2,0,0.3,24.8
1,1/12/2016 14:52,1/12/2016 15:09,1,2.4,-73.99230194,40.72911072,1,N,-73.99199677,40.75465775,1,12.5,0,0.5,2.5,0,0.3,15.8
2,1/12/2016 14:52,1/12/2016 15:01,5,0.8,-73.99221039,40.74990845,1,N,-73.98615265,40.74259949,1,7,0,0.5,1.56,0,0.3,9.36
2,1/12/2016 14:55,1/12/2016 15:03,1,0.99,-73.97477722,40.74192047,1,N,-73.98303986,40.73505783,1,7,0,0.5,1.56,0,0.3,9.36
2,1/12/2016 15:02,1/12/2016 15:07,2,1,-73.98212433,40.77833557,1,N,-73.97734833,40.78953552,1,5.5,0,0.5,1,0,0.3,7.3
1,1/12/2016 15:03,1/12/2016 15:08,1,0.6,-74.00119781,40.74180222,1,N,-73.99121094,40.73835754,1,5.5,0,0.5,1,0,0.3,7.3
2,1/12/2016 15:04,1/12/2016 15:27,1,9.58,-73.98475647,40.75912094,1,N,-73.87028503,40.77329636,1,28.5,0,0.5,6.97,5.54,0.3,41.81
2,1/12/2016 15:04,1/12/2016 15:17,2,1.7,-73.98330688,40.75554276,1,N,-73.9956665,40.76956558,2,10,0,0.5,0,0,0.3,10.8
1,1/12/2016 15:08,1/12/2016 15:58,2,12.3,-73.99803925,40.72415924,2,N,-73.8314743,40.66518784,1,52,0,0.5,5,0,0.3,57.8
2,1/12/2016 15:15,1/12/2016 15:23,2,1.08,-73.98570251,40.75273514,1,N,-73.97449493,40.76382828,1,7,0,0.5,1.56,0,0.3,9.36
2,1/12/2016 15:18,1/12/2016 15:52,1,12.63,-73.86325073,40.76998138,1,N,-73.75070953,40.66482162,2,37,0,0.5,0,0,0.3,37.8
1,1/12/2016 15:19,1/12/2016 15:38,1,6.7,-73.98030853,40.76564026,1,N,-73.93864441,40.83374786,1,22.5,0,0.5,5.8,0,0.3,29.1
2,1/12/2016 15:28,1/12/2016 15:50,1,6.92,-74.01046753,40.71854019,1,N,-73.97885132,40.75265884,1,23,0,0.5,4.28,0,0.3,28.08
2,1/12/2016 15:34,1/12/2016 15:54,1,6.4,-73.97325134,40.75508118,1,N,-73.94452667,40.81650162,1,21,0,0.5,5,0,0.3,26.8
1,1/12/2016 15:44,1/12/2016 15:58,1,2.4,-74.00564575,40.75068283,1,N,-73.98400879,40.76665878,1,11,0,0.5,2.35,0,0.3,14.15
2,1/12/2016 15:45,1/12/2016 16:25,1,11,-73.8638382,40.76970673,1,N,-73.97934723,40.77355576,1,36.5,0,0.5,10.71,5.54,0.3,53.55
2,1/12/2016 15:53,1/12/2016 16:01,6,0.47,-73.9721756,40.76561356,1,N,-73.97403717,40.76117325,1,6,0,0.5,1.36,0,0.3,8.16
2,1/12/2016 16:03,1/12/2016 16:03,5,0,-73.98390198,40.74412155,2,N,-73.98390961,40.74425125,1,52,0,0.5,7,5.54,0.3,65.34
1,1/12/2016 16:06,1/12/2016 16:19,1,1.6,-73.96810913,40.76874924,1,N,-73.98374939,40.74962616,2,9.5,1,0.5,0,0,0.3,11.3
1,1/12/2016 16:09,1/12/2016 16:19,1,0.9,-73.97757721,40.74962616,1,N,-73.9899292,40.74702835,2,7.5,1,0.5,0,0,0.3,9.3
2,1/12/2016 16:12,1/12/2016 16:27,5,1.36,-73.973526,40.75487518,1,N,-73.9901123,40.74842834,1,10,1,0.5,2.95,0,0.3,14.75
1,1/12/2016 16:14,1/12/2016 16:28,1,2.2,-73.97911072,40.78521347,1,N,-73.99369812,40.7567482,1,11,1,0.5,2.55,0,0.3,15.35
2,1/12/2016 16:22,1/12/2016 16:29,1,1.19,-73.98422241,40.74301529,1,N,-73.98337555,40.75618362,1,6.5,1,0.5,2.08,0,0.3,10.38
1,1/12/2016 16:31,1/12/2016 16:44,1,1.5,-73.97058105,40.76237869,1,N,-73.95718384,40.77419662,2,10,1,0.5,0,0,0.3,11.8
2,1/12/2016 16:36,1/12/2016 16:44,5,0.82,-73.99817657,40.73561096,1,N,-73.98986816,40.74422836,1,6.5,1,0.5,1.66,0,0.3,9.96
1,1/12/2016 16:51,1/12/2016 16:54,1,0.6,-73.95829773,40.77272034,1,N,-73.95161438,40.76963806,1,4,1,0.5,1,0,0.3,6.8
2,1/12/2016 16:55,1/12/2016 17:33,1,8.97,-73.87441254,40.77397156,1,N,-73.97277069,40.7553215,1,32,1,0.5,7.87,5.54,0.3,47.21
1,1/12/2016 17:06,1/12/2016 17:31,1,3.8,-73.98636627,40.73997879,1,N,-73.95088959,40.78396606,1,18,1,0.5,4.95,0,0.3,24.75
1,1/12/2016 17:06,1/12/2016 17:09,1,0.5,-74.0113678,40.72253036,1,N,-74.00662994,40.73165512,2,4.5,1,0.5,0,0,0.3,6.3
2,1/12/2016 17:17,1/12/2016 17:20,6,0.61,-73.99040985,40.76648712,1,N,-73.98525238,40.76943588,2,4,1,0.5,0,0,0.3,5.8
2,1/12/2016 17:17,1/12/2016 17:41,2,2.7,-73.96405792,40.76797867,1,N,-73.94972992,40.7462883,1,16,1,0.5,4.45,0,0.3,22.25
2,1/12/2016 17:22,1/12/2016 17:37,3,2.36,-73.97814178,40.75279999,1,N,-74.00444031,40.74956131,1,12,1,0.5,4.14,0,0.3,17.94
2,1/12/2016 17:29,1/12/2016 17:31,3,0.51,-73.98323059,40.73474121,1,N,-73.98792267,40.72819901,1,3.5,1,0.5,1,0,0.3,6.3
1,1/12/2016 17:30,1/12/2016 17:49,1,2.4,-73.97390747,40.75723267,1,N,-73.98535919,40.78029251,1,13,1,0.5,2.8,0,0.3,17.6
2,1/12/2016 17:37,1/12/2016 18:29,1,19.3,-73.7898407,40.64682007,2,N,-73.96439362,40.80868149,2,52,0,0.5,0,5.54,0.3,58.34
2,1/12/2016 17:38,1/12/2016 17:46,1,1.26,-73.97771454,40.74246597,1,N,-73.98193359,40.72836685,1,7.5,1,0.5,1,0,0.3,10.3
1,1/12/2016 17:38,1/12/2016 17:46,1,0.9,-73.97771454,40.75156784,1,N,-73.96557617,40.754673,1,7,1,0.5,1.75,0,0.3,10.55
1,1/12/2016 17:50,1/12/2016 17:56,1,1.1,-73.98640442,40.7624855,1,N,-73.98197174,40.7769165,2,6.5,1,0.5,0,0,0.3,8.3
1,1/12/2016 17:55,1/12/2016 17:58,1,0.5,-73.95378113,40.78191757,1,N,-73.95489502,40.77584076,2,4,1,0.5,0,0,0.3,5.8
2,1/12/2016 17:56,1/12/2016 18:00,1,0.74,-73.97891998,40.72412109,1,N,-73.98023224,40.71572113,2,5,1,0.5,0,0,0.3,6.8
1,1/12/2016 17:57,1/12/2016 18:33,1,11.6,-73.98173523,40.75654221,1,N,-73.86502838,40.77052307,1,34.5,1,0.5,8.35,5.54,0.3,50.19
2,1/12/2016 18:03,1/12/2016 18:14,1,1.89,-73.95063019,40.78644943,1,N,-73.97576141,40.78712082,1,9.5,1,0.5,1.5,0,0.3,12.8
2,1/12/2016 18:03,1/12/2016 18:40,1,9.89,-73.98197937,40.77930069,1,N,-73.87270355,40.77445221,1,33.5,1,0.5,10.21,5.54,0.3,51.05
2,1/12/2016 18:04,1/12/2016 18:07,1,0.76,-73.9703598,40.76382065,1,N,-73.96302032,40.77085114,2,4.5,1,0.5,0,0,0.3,6.3
2,1/12/2016 18:15,1/12/2016 18:26,1,1.06,-74.01596832,40.71443939,1,N,-74.00523376,40.72082901,1,8,1,0.5,2.45,0,0.3,12.25
